load_1_0,load_2_1,load_3_2,load_4_3,load_5_4,load_8_5,load_9_6,load_10_7,load_11_8,load_12_9,load_13_10 
23.6,107.8,51.8,8.5,11.9,33.0,10.5,4.1,7.0,15.7,16.9
23.6,107.8,51.8,8.5,11.9,33.0,10.5,4.1,7.0,15.7,16.9
23.7,107.7,51.8,8.5,11.9,33.0,10.5,4.1,7.0,15.7,16.9
23.7,107.7,51.9,8.5,11.9,33.0,10.6,4.1,7.0,15.7,16.9
23.7,107.6,51.9,8.5,11.9,33.0,10.6,4.1,7.0,15.7,16.9
23.6,107.5,51.9,8.5,11.9,33.0,10.6,4.1,7.0,15.7,16.9
23.6,107.4,51.9,8.5,11.9,33.0,10.6,4.1,7.0,15.6,16.9
23.6,107.2,51.8,8.5,11.9,32.9,10.6,4.1,7.0,15.6,16.8
23.6,107.0,51.7,8.5,11.8,32.9,10.6,4.1,7.0,15.6,16.8
23.5,106.8,51.6,8.5,11.8,32.8,10.5,4.0,7.0,15.6,16.8
23.5,106.5,51.4,8.5,11.7,32.7,10.5,4.0,6.9,15.5,16.7
23.4,106.2,51.3,8.4,11.7,32.6,10.5,4.0,6.9,15.5,16.7
23.4,106.0,51.2,8.4,11.6,32.6,10.5,4.0,6.9,15.5,16.7
23.3,105.8,51.1,8.4,11.6,32.5,10.5,4.0,6.9,15.4,16.6
23.3,105.7,51.0,8.4,11.6,32.5,10.4,4.0,6.9,15.4,16.6
23.3,105.6,51.0,8.4,11.6,32.5,10.4,4.0,6.9,15.4,16.6
23.3,105.6,51.0,8.4,11.6,32.5,10.5,4.0,6.9,15.4,16.7
23.3,105.5,51.0,8.4,11.6,32.5,10.5,4.0,6.8,15.4,16.7
23.3,105.5,51.0,8.4,11.6,32.5,10.5,4.0,6.8,15.4,16.7
23.3,105.3,50.9,8.4,11.5,32.4,10.4,4.0,6.8,15.3,16.7
23.2,105.1,50.9,8.4,11.5,32.4,10.4,4.0,6.8,15.3,16.6
23.2,104.7,50.8,8.4,11.5,32.3,10.4,4.0,6.8,15.2,16.6
23.1,104.4,50.6,8.3,11.4,32.2,10.4,4.0,6.8,15.2,16.6
23.0,104.0,50.5,8.3,11.4,32.1,10.3,3.9,6.7,15.1,16.5
22.9,103.6,50.3,8.3,11.3,31.9,10.3,3.9,6.7,15.1,16.5
22.9,103.3,50.2,8.3,11.3,31.8,10.3,3.9,6.7,15.0,16.4
22.8,103.0,50.0,8.2,11.2,31.7,10.2,3.9,6.7,15.0,16.4
22.8,102.7,49.9,8.2,11.2,31.7,10.2,3.9,6.6,15.0,16.4
22.8,102.6,49.8,8.2,11.2,31.6,10.2,3.9,6.6,15.0,16.4
22.8,102.4,49.7,8.2,11.2,31.5,10.2,3.9,6.6,14.9,16.4
22.8,102.3,49.6,8.2,11.1,31.5,10.2,3.9,6.6,14.9,16.4
22.7,102.3,49.6,8.2,11.1,31.4,10.2,3.9,6.6,14.9,16.4
22.7,102.2,49.6,8.2,11.1,31.4,10.2,3.9,6.6,14.9,16.4
22.7,102.2,49.5,8.2,11.1,31.4,10.2,3.9,6.6,14.9,16.4
22.6,102.1,49.5,8.2,11.1,31.3,10.2,3.9,6.6,14.9,16.4
22.6,102.0,49.5,8.2,11.1,31.3,10.1,3.9,6.6,14.8,16.4
22.5,101.9,49.4,8.2,11.1,31.3,10.1,3.9,6.5,14.8,16.4
22.5,101.6,49.2,8.1,11.0,31.2,10.1,3.8,6.5,14.8,16.3
22.4,101.4,49.1,8.1,11.0,31.1,10.1,3.8,6.5,14.7,16.3
22.3,101.0,48.8,8.1,10.9,31.0,10.0,3.8,6.5,14.7,16.3
22.2,100.6,48.6,8.1,10.9,30.8,10.0,3.8,6.4,14.6,16.2
22.1,100.3,48.3,8.0,10.8,30.7,9.9,3.8,6.4,14.6,16.2
22.1,100.0,48.1,8.0,10.8,30.6,9.9,3.8,6.3,14.5,16.1
22.0,99.7,47.9,8.0,10.7,30.5,9.9,3.8,6.3,14.5,16.1
22.0,99.6,47.8,8.0,10.7,30.4,9.9,3.8,6.3,14.4,16.1
21.9,99.5,47.7,7.9,10.7,30.3,9.8,3.8,6.3,14.4,16.1
21.9,99.5,47.6,7.9,10.6,30.3,9.8,3.7,6.3,14.4,16.0
21.9,99.5,47.6,7.9,10.6,30.2,9.8,3.7,6.3,14.4,16.0
21.9,99.5,47.6,7.9,10.6,30.2,9.8,3.7,6.2,14.3,16.0
21.8,99.5,47.6,7.9,10.6,30.2,9.8,3.7,6.2,14.3,16.0
21.8,99.5,47.5,7.9,10.6,30.1,9.8,3.7,6.2,14.3,16.0
21.8,99.5,47.5,7.9,10.6,30.1,9.7,3.7,6.2,14.3,16.0
21.8,99.5,47.4,7.9,10.5,30.0,9.7,3.7,6.2,14.2,16.0
21.7,99.5,47.4,7.9,10.5,30.0,9.7,3.7,6.2,14.2,16.0
21.7,99.4,47.3,7.9,10.5,29.9,9.7,3.7,6.2,14.2,16.0
21.7,99.4,47.3,7.9,10.5,29.9,9.7,3.7,6.2,14.2,16.0
21.7,99.5,47.3,7.9,10.5,29.8,9.7,3.7,6.1,14.2,16.0
21.7,99.6,47.3,7.9,10.5,29.8,9.7,3.7,6.1,14.1,16.0
21.7,99.6,47.4,7.9,10.5,29.8,9.7,3.7,6.1,14.1,16.0
21.8,99.8,47.4,7.9,10.4,29.8,9.7,3.7,6.1,14.1,16.0
21.8,99.9,47.5,7.9,10.4,29.8,9.6,3.7,6.1,14.1,16.0
21.8,100.0,47.5,7.9,10.4,29.8,9.6,3.7,6.1,14.1,16.0
21.8,100.1,47.5,7.9,10.4,29.8,9.6,3.7,6.1,14.1,16.0
21.8,100.2,47.5,7.9,10.4,29.7,9.6,3.7,6.1,14.1,16.1
21.8,100.3,47.5,7.9,10.4,29.7,9.6,3.7,6.1,14.1,16.1
21.8,100.5,47.5,7.9,10.4,29.7,9.6,3.7,6.1,14.2,16.1
21.8,100.7,47.5,7.9,10.4,29.7,9.6,3.7,6.1,14.2,16.1
21.8,100.9,47.5,7.9,10.4,29.7,9.6,3.7,6.1,14.2,16.1
21.9,101.2,47.5,7.9,10.4,29.7,9.6,3.7,6.1,14.2,16.1
21.9,101.5,47.6,7.9,10.4,29.7,9.6,3.7,6.1,14.2,16.2
22.0,101.9,47.6,7.9,10.5,29.7,9.6,3.7,6.1,14.2,16.2
22.1,102.4,47.7,7.9,10.5,29.7,9.6,3.7,6.1,14.2,16.2
22.3,103.0,47.8,7.9,10.5,29.7,9.7,3.7,6.1,14.2,16.3
22.4,103.6,48.0,7.9,10.5,29.8,9.7,3.7,6.1,14.3,16.4
22.5,104.4,48.3,8.0,10.6,29.9,9.7,3.7,6.1,14.3,16.5
22.7,105.2,48.6,8.0,10.6,30.0,9.7,3.7,6.1,14.4,16.5
22.8,106.1,48.9,8.0,10.7,30.1,9.8,3.7,6.1,14.4,16.7
23.0,107.0,49.3,8.1,10.7,30.3,9.8,3.8,6.2,14.5,16.8
23.1,107.9,49.8,8.1,10.8,30.4,9.8,3.8,6.2,14.5,16.9
23.3,108.7,50.2,8.2,10.9,30.6,9.9,3.8,6.2,14.6,17.0
23.4,109.4,50.6,8.2,11.0,30.8,9.9,3.8,6.2,14.7,17.1
23.5,110.1,51.0,8.3,11.1,31.0,10.0,3.8,6.3,14.7,17.2
23.6,110.7,51.5,8.4,11.2,31.2,10.0,3.8,6.3,14.8,17.3
23.6,111.3,51.9,8.5,11.3,31.4,10.1,3.9,6.3,14.9,17.4
23.7,111.9,52.3,8.5,11.4,31.7,10.2,3.9,6.4,15.0,17.5
23.8,112.4,52.7,8.6,11.6,32.0,10.2,3.9,6.4,15.1,17.6
23.9,113.0,53.2,8.7,11.7,32.4,10.3,4.0,6.5,15.3,17.7
24.0,113.6,53.6,8.7,11.9,32.8,10.4,4.0,6.6,15.4,17.8
24.2,114.2,54.0,8.8,12.0,33.3,10.5,4.0,6.7,15.5,17.8
24.3,114.7,54.3,8.9,12.2,33.6,10.6,4.1,6.7,15.7,17.9
24.3,115.1,54.6,8.9,12.3,34.0,10.7,4.1,6.8,15.8,18.0
24.4,115.4,54.8,9.0,12.4,34.3,10.8,4.2,6.9,16.0,18.0
24.4,115.5,54.9,9.0,12.4,34.5,10.9,4.2,7.0,16.1,18.0
24.4,115.5,54.9,9.0,12.5,34.6,10.9,4.2,7.1,16.2,18.0
24.4,115.4,54.9,9.0,12.5,34.7,10.9,4.2,7.2,16.3,18.0
24.3,115.2,54.8,9.0,12.5,34.7,10.9,4.2,7.2,16.4,18.0
24.2,114.9,54.7,8.9,12.5,34.6,10.9,4.2,7.3,16.5,17.9
24.2,114.6,54.5,8.9,12.5,34.6,10.9,4.2,7.3,16.5,17.9
24.1,114.3,54.4,8.9,12.4,34.5,10.9,4.2,7.4,16.6,17.8
24.0,114.0,54.2,8.9,12.4,34.4,10.8,4.2,7.4,16.6,17.8
23.9,113.6,54.1,8.8,12.4,34.3,10.8,4.2,7.4,16.6,17.7
23.8,113.2,53.9,8.8,12.3,34.2,10.8,4.2,7.3,16.5,17.7
23.7,112.8,53.7,8.8,12.3,34.1,10.7,4.2,7.3,16.5,17.6
23.6,112.4,53.4,8.7,12.2,33.9,10.7,4.1,7.3,16.4,17.6
23.5,112.0,53.2,8.7,12.2,33.7,10.6,4.1,7.3,16.4,17.5
23.4,111.6,52.9,8.6,12.1,33.6,10.6,4.1,7.2,16.3,17.5
23.3,111.2,52.7,8.6,12.1,33.4,10.5,4.1,7.2,16.2,17.4
23.2,110.8,52.4,8.6,12.0,33.2,10.5,4.1,7.2,16.1,17.4
23.1,110.4,52.1,8.5,12.0,33.0,10.4,4.0,7.1,16.0,17.3
23.0,110.0,51.8,8.5,11.9,32.8,10.3,4.0,7.1,15.9,17.2
22.9,109.5,51.5,8.4,11.8,32.6,10.3,4.0,7.0,15.8,17.1
22.8,109.0,51.2,8.4,11.8,32.4,10.2,3.9,7.0,15.7,17.1
22.7,108.5,51.0,8.4,11.7,32.2,10.2,3.9,7.0,15.6,17.0
22.6,108.1,50.7,8.3,11.7,32.0,10.1,3.9,6.9,15.5,16.9
22.5,107.6,50.4,8.3,11.6,31.9,10.0,3.9,6.9,15.4,16.8
22.4,107.2,50.2,8.2,11.5,31.7,10.0,3.9,6.8,15.3,16.8
22.3,106.7,50.0,8.2,11.5,31.5,10.0,3.8,6.8,15.2,16.7
22.2,106.3,49.7,8.2,11.4,31.4,9.9,3.8,6.8,15.2,16.6
22.1,105.9,49.5,8.1,11.4,31.3,9.9,3.8,6.7,15.1,16.6
22.0,105.5,49.3,8.1,11.3,31.1,9.8,3.8,6.7,15.0,16.5
21.9,105.1,49.1,8.0,11.3,31.0,9.8,3.8,6.7,15.0,16.5
21.8,104.7,48.8,8.0,11.3,30.9,9.7,3.7,6.6,14.9,16.4
21.7,104.2,48.6,8.0,11.2,30.7,9.7,3.7,6.6,14.8,16.3
21.6,103.7,48.4,7.9,11.2,30.6,9.6,3.7,6.6,14.7,16.3
21.5,103.3,48.1,7.9,11.1,30.4,9.6,3.7,6.5,14.7,16.2
21.4,102.9,47.9,7.9,11.1,30.3,9.5,3.7,6.5,14.6,16.1
21.3,102.4,47.7,7.8,11.1,30.1,9.5,3.7,6.5,14.5,16.1
21.2,102.1,47.5,7.8,11.0,30.0,9.4,3.6,6.5,14.4,16.0
21.1,101.8,47.4,7.8,11.0,29.9,9.4,3.6,6.4,14.4,16.0
21.0,101.6,47.2,7.8,11.0,29.8,9.4,3.6,6.4,14.3,15.9
20.9,101.4,47.2,7.8,10.9,29.7,9.3,3.6,6.4,14.3,15.9
20.9,101.4,47.2,7.8,10.9,29.7,9.3,3.6,6.4,14.3,15.9
20.9,101.5,47.2,7.8,10.9,29.8,9.4,3.6,6.4,14.3,15.9
21.0,101.7,47.4,7.8,11.0,29.9,9.4,3.6,6.4,14.4,16.0
21.0,102.1,47.7,7.9,11.1,30.1,9.4,3.6,6.5,14.5,16.0
21.2,102.5,48.0,7.9,11.2,30.3,9.5,3.7,6.5,14.6,16.1
21.3,102.9,48.3,7.9,11.3,30.6,9.6,3.7,6.6,14.7,16.2
21.4,103.3,48.7,8.0,11.3,30.8,9.6,3.7,6.7,14.9,16.3
21.5,103.5,48.9,8.0,11.4,31.0,9.7,3.7,6.7,15.0,16.3
21.5,103.6,49.1,8.1,11.5,31.1,9.7,3.7,6.7,15.0,16.3
21.5,103.5,49.1,8.1,11.5,31.2,9.7,3.7,6.8,15.0,16.3
21.5,103.1,49.0,8.0,11.4,31.1,9.7,3.7,6.7,15.0,16.3
21.4,102.7,48.8,8.0,11.4,31.0,9.7,3.7,6.7,14.9,16.2
21.3,102.2,48.7,8.0,11.3,30.9,9.6,3.7,6.7,14.8,16.1
21.2,101.8,48.5,7.9,11.3,30.7,9.6,3.7,6.7,14.7,16.1
21.2,101.4,48.3,7.9,11.2,30.6,9.6,3.7,6.6,14.7,16.0
21.1,101.2,48.2,7.9,11.2,30.5,9.5,3.7,6.6,14.6,16.0
21.1,101.0,48.1,7.9,11.2,30.5,9.5,3.7,6.6,14.6,15.9
21.0,100.9,48.1,7.9,11.2,30.5,9.5,3.7,6.6,14.6,15.9
21.0,100.8,48.0,7.9,11.2,30.5,9.5,3.6,6.6,14.6,15.9
21.0,100.7,48.0,7.9,11.2,30.4,9.5,3.6,6.6,14.6,15.9
20.9,100.6,47.9,7.9,11.2,30.4,9.5,3.6,6.6,14.6,15.9
20.9,100.3,47.7,7.8,11.1,30.3,9.4,3.6,6.6,14.6,15.8
20.8,99.9,47.5,7.8,11.1,30.1,9.4,3.6,6.6,14.5,15.8
20.7,99.4,47.2,7.8,11.0,29.9,9.3,3.6,6.5,14.4,15.7
20.5,98.8,46.9,7.7,10.9,29.7,9.3,3.6,6.5,14.3,15.6
20.4,98.2,46.6,7.7,10.8,29.5,9.2,3.5,6.4,14.2,15.5
20.2,97.5,46.2,7.6,10.7,29.2,9.1,3.5,6.4,14.1,15.4
20.0,96.7,45.7,7.5,10.6,28.9,9.0,3.5,6.3,13.9,15.3
19.8,95.9,45.3,7.5,10.5,28.6,9.0,3.4,6.2,13.8,15.2
19.7,95.1,44.9,7.4,10.4,28.4,8.9,3.4,6.2,13.6,15.0
19.5,94.4,44.5,7.3,10.3,28.1,8.8,3.4,6.1,13.5,14.9
19.3,93.8,44.1,7.3,10.2,27.9,8.7,3.3,6.0,13.4,14.8
19.2,93.4,43.8,7.2,10.2,27.7,8.7,3.3,6.0,13.3,14.8
19.1,93.1,43.6,7.2,10.1,27.5,8.6,3.3,6.0,13.2,14.7
19.0,93.0,43.5,7.2,10.1,27.4,8.6,3.3,5.9,13.2,14.7
19.0,92.9,43.4,7.1,10.1,27.4,8.6,3.3,5.9,13.2,14.7
18.9,93.0,43.3,7.1,10.0,27.3,8.6,3.3,5.9,13.2,14.7
18.9,93.0,43.2,7.1,10.0,27.2,8.5,3.2,5.9,13.2,14.7
18.9,92.9,43.1,7.1,10.0,27.2,8.5,3.2,5.9,13.2,14.7
18.8,92.8,43.0,7.1,10.0,27.1,8.5,3.2,5.9,13.2,14.7
18.7,92.5,42.9,7.1,10.0,27.0,8.5,3.2,5.9,13.1,14.7
18.7,92.2,42.7,7.1,9.9,26.9,8.4,3.2,5.8,13.1,14.6
18.6,91.9,42.5,7.0,9.9,26.8,8.4,3.2,5.8,13.0,14.6
18.5,91.6,42.4,7.0,9.9,26.7,8.4,3.2,5.8,13.0,14.5
18.5,91.3,42.3,7.0,9.8,26.7,8.3,3.2,5.8,12.9,14.5
18.5,91.1,42.2,7.0,9.8,26.6,8.3,3.2,5.8,12.9,14.4
18.4,90.8,42.1,7.0,9.8,26.5,8.3,3.1,5.8,12.9,14.4
18.4,90.6,42.1,7.0,9.8,26.5,8.3,3.1,5.8,12.8,14.4
18.4,90.3,42.0,6.9,9.7,26.4,8.2,3.1,5.7,12.8,14.4
18.4,90.0,41.9,6.9,9.7,26.3,8.2,3.1,5.7,12.7,14.3
18.3,89.6,41.8,6.9,9.7,26.1,8.2,3.1,5.7,12.7,14.3
18.2,89.2,41.5,6.9,9.6,26.0,8.1,3.1,5.7,12.6,14.2
18.1,88.7,41.3,6.8,9.6,25.8,8.1,3.1,5.6,12.5,14.1
18.0,88.2,41.0,6.8,9.5,25.6,8.0,3.0,5.6,12.4,14.1
17.9,87.6,40.7,6.7,9.4,25.4,8.0,3.0,5.5,12.3,14.0
17.7,87.1,40.4,6.7,9.4,25.2,7.9,3.0,5.5,12.2,13.9
17.6,86.6,40.1,6.7,9.3,25.1,7.9,3.0,5.5,12.2,13.8
17.5,86.1,39.9,6.6,9.3,24.9,7.8,3.0,5.4,12.1,13.8
17.4,85.7,39.7,6.6,9.2,24.8,7.8,2.9,5.4,12.0,13.7
17.4,85.4,39.6,6.6,9.2,24.7,7.8,2.9,5.4,12.0,13.7
17.3,85.1,39.5,6.6,9.2,24.6,7.7,2.9,5.4,11.9,13.6
17.3,84.7,39.3,6.5,9.1,24.6,7.7,2.9,5.4,11.9,13.6
17.2,84.4,39.2,6.5,9.1,24.5,7.7,2.9,5.3,11.8,13.6
17.1,84.1,39.1,6.5,9.1,24.4,7.7,2.9,5.3,11.8,13.5
17.1,83.9,38.9,6.5,9.1,24.3,7.6,2.9,5.3,11.7,13.4
17.0,83.6,38.7,6.5,9.0,24.2,7.6,2.9,5.3,11.7,13.4
16.9,83.3,38.6,6.4,9.0,24.1,7.6,2.8,5.3,11.6,13.3
16.9,83.1,38.5,6.4,9.0,24.0,7.5,2.8,5.3,11.6,13.3
16.8,82.9,38.4,6.4,8.9,24.0,7.5,2.8,5.2,11.6,13.2
16.8,82.8,38.3,6.4,8.9,23.9,7.5,2.8,5.2,11.5,13.2
16.8,82.7,38.2,6.4,8.9,23.9,7.5,2.8,5.2,11.5,13.2
16.8,82.6,38.2,6.4,8.9,23.9,7.5,2.8,5.2,11.5,13.2
16.8,82.6,38.2,6.4,8.9,23.9,7.5,2.8,5.2,11.5,13.2
16.8,82.5,38.2,6.4,8.9,23.9,7.5,2.8,5.2,11.5,13.2
16.7,82.5,38.2,6.4,8.9,23.9,7.5,2.8,5.2,11.5,13.2
16.7,82.5,38.1,6.4,8.9,23.9,7.5,2.8,5.2,11.5,13.2
16.7,82.4,38.1,6.4,8.9,23.9,7.5,2.8,5.2,11.5,13.2
16.7,82.4,38.1,6.4,8.9,23.9,7.5,2.8,5.2,11.5,13.2
16.7,82.5,38.1,6.4,8.9,23.9,7.5,2.8,5.2,11.5,13.2
16.7,82.6,38.2,6.4,8.9,24.0,7.5,2.8,5.2,11.5,13.2
16.8,82.7,38.3,6.4,8.9,24.0,7.5,2.8,5.3,11.6,13.2
16.8,83.0,38.5,6.4,9.0,24.2,7.6,2.8,5.3,11.6,13.3
16.9,83.4,38.7,6.4,9.0,24.3,7.6,2.8,5.3,11.7,13.3
17.0,83.8,39.0,6.5,9.1,24.5,7.7,2.9,5.4,11.8,13.4
17.1,84.2,39.2,6.5,9.2,24.7,7.7,2.9,5.4,11.9,13.5
17.2,84.6,39.5,6.6,9.2,24.9,7.8,2.9,5.5,12.0,13.5
17.3,85.0,39.7,6.6,9.3,25.0,7.8,2.9,5.5,12.0,13.6
17.4,85.4,39.9,6.7,9.3,25.2,7.9,2.9,5.5,12.1,13.6
17.5,85.7,40.1,6.7,9.4,25.3,7.9,3.0,5.6,12.2,13.7
17.6,86.0,40.3,6.7,9.4,25.4,7.9,3.0,5.6,12.2,13.8
17.7,86.4,40.5,6.7,9.5,25.5,8.0,3.0,5.6,12.3,13.8
17.8,86.8,40.7,6.8,9.5,25.7,8.0,3.0,5.7,12.4,13.9
17.9,87.4,41.1,6.8,9.6,25.8,8.1,3.0,5.7,12.5,14.0
18.1,88.0,41.5,6.9,9.7,26.1,8.2,3.1,5.8,12.6,14.1
18.2,88.8,42.0,7.0,9.8,26.3,8.2,3.1,5.9,12.8,14.2
18.4,89.6,42.6,7.0,9.9,26.6,8.3,3.1,6.0,12.9,14.3
18.7,90.5,43.2,7.1,10.0,26.9,8.5,3.2,6.1,13.1,14.5
18.9,91.4,43.7,7.2,10.2,27.3,8.6,3.2,6.1,13.3,14.6
19.1,92.3,44.3,7.3,10.3,27.6,8.7,3.3,6.2,13.4,14.7
19.3,93.1,44.8,7.4,10.4,27.9,8.8,3.3,6.3,13.5,14.9
19.5,93.9,45.2,7.4,10.5,28.1,8.9,3.3,6.3,13.6,15.0
19.7,94.7,45.6,7.5,10.6,28.4,8.9,3.4,6.4,13.7,15.1
19.9,95.5,46.1,7.6,10.6,28.6,9.0,3.4,6.4,13.8,15.2
20.1,96.2,46.5,7.6,10.7,28.9,9.1,3.4,6.5,13.9,15.4
20.3,96.9,47.0,7.7,10.8,29.1,9.2,3.4,6.5,14.0,15.5
20.5,97.7,47.5,7.8,10.9,29.3,9.2,3.5,6.6,14.1,15.6
20.7,98.4,48.0,7.8,11.0,29.6,9.3,3.5,6.6,14.2,15.7
20.9,99.1,48.5,7.9,11.1,29.8,9.4,3.5,6.7,14.3,15.8
21.1,99.8,49.0,8.0,11.2,30.0,9.4,3.5,6.7,14.4,15.9
21.3,100.4,49.5,8.1,11.3,30.2,9.5,3.6,6.8,14.5,16.1
21.5,101.1,50.0,8.1,11.4,30.4,9.5,3.6,6.8,14.6,16.2
21.6,101.7,50.3,8.2,11.4,30.5,9.5,3.6,6.8,14.7,16.3
21.8,102.2,50.6,8.2,11.5,30.7,9.6,3.6,6.9,14.8,16.3
21.9,102.8,50.9,8.2,11.5,30.8,9.6,3.6,6.9,14.9,16.4
22.0,103.2,51.1,8.2,11.6,30.9,9.6,3.6,6.9,14.9,16.5
22.1,103.6,51.2,8.3,11.6,31.0,9.6,3.6,6.9,15.0,16.6
22.2,104.0,51.3,8.3,11.6,31.1,9.6,3.6,6.9,15.0,16.6
22.3,104.2,51.4,8.3,11.7,31.2,9.7,3.7,6.9,15.1,16.6
22.3,104.5,51.5,8.3,11.7,31.3,9.7,3.7,7.0,15.1,16.7
22.4,104.6,51.6,8.3,11.7,31.3,9.7,3.7,7.0,15.2,16.7
22.4,104.8,51.6,8.3,11.8,31.4,9.7,3.7,7.0,15.2,16.7
22.5,104.9,51.7,8.4,11.8,31.5,9.8,3.7,7.0,15.3,16.8
22.5,105.1,51.7,8.4,11.9,31.6,9.8,3.7,7.0,15.3,16.8
22.5,105.2,51.8,8.4,11.9,31.7,9.8,3.7,7.0,15.3,16.8
22.6,105.4,51.8,8.4,11.9,31.8,9.8,3.7,7.0,15.3,16.9
22.6,105.6,51.9,8.4,12.0,31.9,9.8,3.7,7.0,15.3,16.9
22.6,105.8,51.9,8.5,12.0,32.0,9.9,3.7,7.0,15.3,17.0
22.7,106.0,52.0,8.5,12.1,32.2,9.9,3.7,7.0,15.4,17.0
22.7,106.2,52.1,8.5,12.1,32.3,9.9,3.7,7.0,15.4,17.0
22.7,106.5,52.2,8.5,12.1,32.3,9.9,3.7,7.0,15.4,17.1
22.8,106.7,52.4,8.5,12.2,32.4,9.9,3.7,7.0,15.4,17.1
22.9,107.0,52.5,8.5,12.2,32.5,9.9,3.8,7.0,15.4,17.1
22.9,107.2,52.6,8.6,12.2,32.6,9.9,3.8,7.0,15.4,17.2
23.0,107.4,52.7,8.6,12.2,32.6,9.9,3.8,7.0,15.4,17.2
23.0,107.6,52.8,8.6,12.2,32.7,9.9,3.8,7.0,15.5,17.2
23.1,107.7,52.9,8.6,12.2,32.7,9.9,3.8,7.0,15.5,17.2
23.1,107.8,52.9,8.6,12.2,32.8,9.9,3.8,7.0,15.5,17.3
23.1,107.9,53.0,8.6,12.2,32.8,9.9,3.8,7.0,15.5,17.3
23.2,108.0,53.0,8.7,12.2,32.9,9.9,3.8,7.0,15.5,17.3
23.2,108.0,53.0,8.7,12.3,33.0,9.9,3.8,7.0,15.5,17.3
23.2,108.1,53.0,8.7,12.3,33.0,9.9,3.8,6.9,15.5,17.3
23.3,108.1,53.1,8.7,12.3,33.0,9.9,3.8,6.9,15.5,17.3
23.3,108.2,53.1,8.7,12.3,33.1,9.9,3.8,6.9,15.6,17.4
23.3,108.2,53.2,8.7,12.3,33.1,9.9,3.8,6.9,15.6,17.4
23.3,108.3,53.2,8.7,12.3,33.1,9.9,3.8,6.9,15.6,17.4
23.3,108.3,53.3,8.7,12.3,33.1,9.9,3.8,6.9,15.7,17.4
23.3,108.3,53.3,8.7,12.3,33.1,9.9,3.8,6.9,15.7,17.3
23.3,108.3,53.4,8.7,12.3,33.1,9.9,3.8,6.9,15.7,17.3
23.4,108.2,53.4,8.7,12.3,33.1,9.9,3.8,6.9,15.7,17.3
23.4,108.2,53.4,8.7,12.3,33.2,9.9,3.8,6.9,15.8,17.3
23.4,108.1,53.5,8.7,12.2,33.2,9.8,3.8,6.9,15.8,17.3
23.4,108.0,53.5,8.7,12.2,33.2,9.8,3.8,6.9,15.8,17.3
23.5,108.0,53.6,8.7,12.2,33.2,9.8,3.8,6.9,15.8,17.3
23.5,108.0,53.6,8.7,12.2,33.3,9.8,3.8,6.8,15.8,17.3
23.5,107.9,53.7,8.7,12.3,33.3,9.8,3.8,6.8,15.8,17.3
23.5,107.9,53.8,8.7,12.3,33.3,9.8,3.8,6.8,15.7,17.3
23.6,108.0,53.9,8.8,12.3,33.4,9.8,3.8,6.8,15.7,17.3
23.6,108.0,53.9,8.8,12.3,33.4,9.8,3.8,6.8,15.8,17.4
23.6,108.0,54.0,8.8,12.3,33.5,9.8,3.8,6.8,15.8,17.4
23.7,108.1,54.1,8.8,12.3,33.6,9.8,3.8,6.8,15.8,17.4
23.7,108.2,54.2,8.8,12.3,33.6,9.8,3.8,6.8,15.8,17.4
23.8,108.2,54.3,8.8,12.3,33.7,9.8,3.8,6.8,15.8,17.4
23.8,108.2,54.3,8.8,12.3,33.7,9.8,3.8,6.8,15.9,17.3
23.8,108.1,54.3,8.8,12.3,33.7,9.8,3.8,6.8,15.9,17.3
23.8,108.0,54.3,8.8,12.3,33.7,9.8,3.8,6.8,15.9,17.3
23.8,107.7,54.2,8.8,12.3,33.7,9.8,3.8,6.8,15.9,17.2
23.7,107.4,54.1,8.8,12.2,33.6,9.8,3.8,6.8,15.8,17.2
23.7,107.1,54.0,8.7,12.2,33.5,9.8,3.8,6.8,15.8,17.1
23.6,106.7,53.9,8.7,12.2,33.4,9.7,3.8,6.8,15.8,17.1
23.6,106.5,53.8,8.7,12.1,33.3,9.7,3.8,6.8,15.7,17.0
23.6,106.2,53.7,8.7,12.1,33.3,9.7,3.8,6.7,15.7,17.0
23.6,106.1,53.7,8.7,12.1,33.2,9.7,3.8,6.7,15.7,17.0
23.6,106.1,53.8,8.7,12.1,33.3,9.7,3.8,6.7,15.7,17.0
23.6,106.1,53.9,8.7,12.1,33.3,9.7,3.8,6.7,15.7,17.0
23.6,106.1,54.0,8.7,12.1,33.3,9.7,3.8,6.7,15.7,16.9
23.6,106.0,54.0,8.7,12.1,33.3,9.7,3.8,6.7,15.7,16.9
23.6,105.9,54.1,8.7,12.1,33.3,9.7,3.8,6.7,15.7,16.9
23.6,105.6,54.0,8.7,12.0,33.2,9.7,3.8,6.7,15.7,16.9
23.6,105.3,53.9,8.7,12.0,33.1,9.7,3.8,6.7,15.7,16.8
23.5,104.8,53.8,8.6,12.0,33.0,9.6,3.8,6.7,15.6,16.8
23.5,104.4,53.7,8.6,11.9,32.9,9.6,3.8,6.6,15.6,16.7
23.4,103.9,53.5,8.6,11.8,32.8,9.5,3.8,6.6,15.5,16.6
23.4,103.5,53.4,8.6,11.8,32.6,9.5,3.8,6.6,15.5,16.5
23.3,103.1,53.3,8.5,11.8,32.5,9.5,3.7,6.6,15.5,16.5
23.2,102.7,53.2,8.5,11.7,32.5,9.5,3.7,6.6,15.4,16.4
